[Sun Oct 01 08:35:13.679018 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  22. Fideloper\\Proxy\\TrustProxies->handle() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Pipeline/Pipeline.php:149, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679030 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  23. Illuminate\\Routing\\Pipeline->Illuminate\\Routing\\{closure}() /home/viktor/master/laravel/vendor/fideloper/proxy/src/TrustProxies.php:56, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679041 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  24. App\\Http\\Kernel->Illuminate\\Foundation\\Http\\{closure}() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Routing/Pipeline.php:30, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679052 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  25. Illuminate\\Routing\\Router->dispatch() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Foundation/Http/Kernel.php:176, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679061 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  26. Illuminate\\Routing\\Router->dispatchToRoute() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Routing/Router.php:577, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679069 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  27. Illuminate\\Routing\\Router->runRoute() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Routing/Router.php:588, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679076 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  28. Illuminate\\Routing\\Router->runRouteWithinStack() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Routing/Router.php:622, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679083 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  29. Illuminate\\Routing\\Router->gatherRouteMiddleware() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Routing/Router.php:638, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679090 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  30. Illuminate\\Routing\\Route->gatherMiddleware() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Routing/Router.php:658, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679097 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  31. Illuminate\\Routing\\Route->controllerMiddleware() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Routing/Route.php:757, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679103 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  32. Illuminate\\Routing\\Route->getController() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Routing/Route.php:796, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679116 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  33. Illuminate\\Foundation\\Application->make() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Routing/Route.php:226, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679124 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  34. Illuminate\\Foundation\\Application->make() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Foundation/Application.php:721, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679130 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  35. Illuminate\\Foundation\\Application->resolve() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Container/Container.php:586, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679137 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  36. Illuminate\\Foundation\\Application->build() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Container/Container.php:631, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679144 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  37. ReflectionClass->__construct() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Container/Container.php:752, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679151 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  38. spl_autoload_call() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Container/Container.php:752, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679158 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  39. Composer\\Autoload\\ClassLoader->loadClass() /home/viktor/master/laravel/vendor/laravel/framework/src/Illuminate/Container/Container.php:752, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:35:13.679164 2017] [php7:notice] [pid 4746] [client 192.168.0.3:47098] PHP  40. Composer\\Autoload\\includeFile() /home/viktor/master/laravel/vendor/composer/ClassLoader.php:322, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:47:12.819901 2017] [php7:notice] [pid 17900] [client 192.168.0.3:54406] PHP Fatal error:  Class 'Illuminate\\Database\\Migrations\\Migration' not found in /home/viktor/master/laravel/public/raw/post/migration.php on line 7, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:47:12.819931 2017] [php7:notice] [pid 17900] [client 192.168.0.3:54406] PHP Stack trace:, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:47:12.819944 2017] [php7:notice] [pid 17900] [client 192.168.0.3:54406] PHP   1. {main}() /home/viktor/master/laravel/public/raw/post/migration.php:0, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:47:25.157857 2017] [php7:notice] [pid 4744] [client 192.168.0.3:54564] PHP Fatal error:  Class 'Illuminate\\Database\\Migrations\\Migration' not found in /home/viktor/master/laravel/public/raw/post/migration.php on line 7, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:47:25.157900 2017] [php7:notice] [pid 4744] [client 192.168.0.3:54564] PHP Stack trace:, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:47:25.157915 2017] [php7:notice] [pid 4744] [client 192.168.0.3:54564] PHP   1. {main}() /home/viktor/master/laravel/public/raw/post/migration.php:0, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:52:59.967485 2017] [php7:notice] [pid 14504] [client 192.168.0.3:57586] PHP Fatal error:  Class 'Illuminate\\Support\\ServiceProvider' not found in /home/viktor/master/laravel/public/raw/post/mysql.php on line 8, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:52:59.967517 2017] [php7:notice] [pid 14504] [client 192.168.0.3:57586] PHP Stack trace:, referer: http://kodu.me:3000/laravel/post
[Sun Oct 01 08:52:59.967531 2017] [php7:notice] [pid 14504] [client 192.168.0.3:57586] PHP   1. {main}() /home/viktor/master/laravel/public/raw/post/mysql.php:0, referer: http://kodu.me:3000/laravel/post
